"snsname","snshandle","datetime","text","likes","comments","shares","postlink"
"Scottish National Party (SNP)","theSNP","2021-02-18 17:55:19 CET","🏠 We're funding a national council tax freeze, while a majority of people will continue paying less tax than they would south of the border. 💷 Taxpayers in Scotland get the fairest deal anywhere in the UK. 🏴󠁧󠁢󠁳󠁣󠁴󠁿 Here's how we're #DeliveringForScotland: snp.org/record:=:https://www.snp.org/record/",1276,1232,465,"https://www.facebook.com/77249349077/posts/10159274517344078"
"Scottish National Party (SNP)","theSNP","2021-02-17 23:27:10 CET","📺 Watch Kate Forbes MSP on tonight's live #bbcdn panel. ⏰ Tune in to the BBC Scotland channel from 10:30pm: bbc.co.uk/iplayer/live/bbcscotland:=:https://www.bbc.co.uk/iplayer/live/bbcscotland",391,622,22,"https://www.facebook.com/77249349077/posts/10159272875074078"
"Scottish National Party (SNP)","theSNP","2021-02-17 21:31:59 CET","🏴󠁧󠁢󠁳󠁣󠁴󠁿 Make it #BothVotesSNP for #IndyRef2. 🔎 In 2016, the SNP increased its constituency vote, but we lost our majority and ended up with fewer pro-independence seats. It was the list vote that got the SNP over the majority line in 2011. 🗳 Scotland’s future is in your hands. ✉️ Apply for a postal vote: https://www.snp.org/postal-vote/",1322,1164,2105,"https://www.facebook.com/77249349077/posts/10159272677704078"
"Scottish National Party (SNP)","theSNP","2021-02-17 17:42:51 CET","🏥 Health funding is at a record high under the SNP, up by over £6 billion since 2006/7. 🧑‍⚕️ NHS Scotland has 19,500 more staff - and for over five years, the most GPs per head of population anywhere in the UK. 🏴󠁧󠁢󠁳󠁣󠁴󠁿 Here's how we're #DeliveringForScotland: snp.org/record:=:https://www.snp.org/record/",935,797,331,"https://www.facebook.com/77249349077/posts/10159272260194078"
"Scottish National Party (SNP)","theSNP","2021-02-17 16:40:03 CET","🔎 Labour and the Lib Dems teamed up with their old Tory Better Together pals to vote against: ❌ Establishing a National Care Service ❌ Improved pay for care staff ❌ National pay bargaining ❌ Improving support for unpaid carers ❌ Scrapping non-residential social care charging",1502,1282,2484,"https://www.facebook.com/77249349077/posts/10159272164144078"
"Scottish National Party (SNP)","theSNP","2021-02-16 21:18:00 CET","⚡️ We’re supporting a green recovery, with an extra £45m for fuel poverty, energy efficiency and heat decarbonisation. 🏴󠁧󠁢󠁳󠁣󠁴󠁿 This takes total spending on heat and energy efficiency to over £258 million, helping us meet our climate ambitions.",748,805,153,"https://www.facebook.com/77249349077/posts/10159270126969078"
"Scottish National Party (SNP)","theSNP","2021-02-16 20:33:00 CET","👩🏻‍💻 We’re supporting businesses by extending the 100% non-domestic rates relief, ensuring those struggling with COVID have the support they need. 🏴󠁧󠁢󠁳󠁣󠁴󠁿 For properties in retail, hospitality, leisure & aviation sectors, they’ll benefit from this relief for all of 2021-22. #ScotBudget",355,358,86,"https://www.facebook.com/77249349077/posts/10159270120924078"
"Scottish National Party (SNP)","theSNP","2021-02-16 20:15:49 CET","🏴󠁧󠁢󠁳󠁣󠁴󠁿 We're working hard to ensure a strong recovery for Scotland, while ensuring nobody is left behind. 💛 At the heart of this is our extra investment of £100m to tackle poverty, and extra £120m for mental health. #ScotBudget #DeliveringForScotland",927,474,221,"https://www.facebook.com/77249349077/posts/10159270271624078"
"Scottish National Party (SNP)","theSNP","2021-02-16 19:48:00 CET","👨‍👩‍👧‍👦 The pandemic has had a financial impact on many households so we’re investing an extra £100 million to help low-income families in the year ahead. 📢 We’re demanding the UK Gov don’t claw back any support, through reduced benefit payments or any other means. #ScotBudget",544,356,117,"https://www.facebook.com/77249349077/posts/10159270116289078"
"Scottish National Party (SNP)","theSNP","2021-02-16 19:03:00 CET","❤️ An extra £120 million for mental health - we know how tough these past few months have been, and we’re committed to delivering the support needed. 🗣 We’ll invest nearly £10 million to speed up treatment in psychological therapies, such as counselling, for adults. #ScotBudget",986,951,274,"https://www.facebook.com/77249349077/posts/10159270109539078"
"Scottish National Party (SNP)","theSNP","2021-02-16 12:40:39 CET","🏴󠁧󠁢󠁳󠁣󠁴󠁿 From free medicine to free education, taxpayers in Scotland get the best deal anywhere in the UK. 💊 We abolished prescription charges - while patients south of the border are forced to pay £9.15 per item. 🤝 Together, we're #DeliveringForScotland: snp.org/record:=:https://www.snp.org/record/",2207,1490,1003,"https://www.facebook.com/77249349077/posts/10159269448824078"
"Scottish National Party (SNP)","theSNP","2021-02-15 19:14:58 CET","🎓 We've abolished tuition fees - and in the past year, a record 260,490 students enrolled at our world-class Scottish universities. 🤝 Under the SNP, we'll always keep university education free. 🏴󠁧󠁢󠁳󠁣󠁴󠁿 This is how we're #DeliveringForScotland: http://snp.org/record:=:https://www.snp.org/record/",2682,2241,909,"https://www.facebook.com/77249349077/posts/10159267807709078"
"Scottish National Party (SNP)","theSNP","2021-02-15 18:22:12 CET","💷 The Scottish Child Payment - £10 per week, per child for low-income families - launches today. 📣 It's been hailed as a “game-changer” by anti-poverty campaigners. ✍️ 77,000 applications have already been received. 💻 For more info, or to apply: https://www.mygov.scot/scottish-child-payment/",931,1108,359,"https://www.facebook.com/77249349077/posts/10159267716029078"
"Scottish National Party (SNP)","theSNP","2021-02-15 15:58:38 CET","🏴󠁧󠁢󠁳󠁣󠁴󠁿 We've recruited 19,500 more staff to NHS Scotland - that's an increase of over 15% under the SNP. 🔎 And for over five years, Scotland has had the highest number of GPs per head anywhere in the UK. 💛 This is how we're #DeliveringForScotland: https://www.snp.org/record/",1773,979,534,"https://www.facebook.com/77249349077/posts/10159267400399078"
"Scottish National Party (SNP)","theSNP","2021-02-15 14:14:16 CET","💉 1,255,190 people in Scotland have now received the COVID vaccine - including 81,745 over the weekend, and over 388,000 last week. 🔎 According to the latest data, Scotland is leading Europe in the daily vaccination rate.",2049,1194,304,"https://www.facebook.com/77249349077/posts/10159267236544078"
"Scottish National Party (SNP)","theSNP","2021-02-12 15:40:51 CET","👇 Scotland is leading Europe in the rollout of the Covid vaccine. 👏 Thank you to all the teams across Scotland delivering the programme and to everyone that's rolled up their sleeve to get the jab.",2509,1897,323,"https://www.facebook.com/77249349077/posts/10159258891914078"
"Scottish National Party (SNP)","theSNP","2021-02-11 23:42:49 CET","📺 Watch Jeane Freeman MSP live on tonight's #bbcqt panel from the North East of Scotland. ⏰ Tune in now: https://www.bbc.co.uk/iplayer/guide/bbcone/20210211",504,946,49,"https://www.facebook.com/77249349077/posts/10159257343044078"
"Scottish National Party (SNP)","theSNP","2021-02-11 18:31:03 CET","",1374,702,384,"https://www.facebook.com/77249349077/posts/10159256601199078"
"Scottish National Party (SNP)","theSNP","2021-02-11 17:36:57 CET","🏴󠁧󠁢󠁳󠁣󠁴󠁿 Even after a decade of Westminster cuts, we’ve got on with the job of building a fairer society and delivering the best public services anywhere in the UK. 🗳 On May 6, let's keep Scotland on the path of progress. 👇 Here's what we achieved together.",1416,897,318,"https://www.facebook.com/77249349077/posts/10159256508139078"
"Scottish National Party (SNP)","theSNP","2021-02-10 19:33:11 CET","📣 #SP21 will be an election like no other. Here’s 6 initial ways that you can campaign safely: ✍️ Register to vote 📮 Apply for a postal vote 👄 Encourage others to do the same 🏠 Display a window sign 🖼️ Add a Twibbon 📱 Share content on social media snp.org/take-action/:=:https://www.snp.org/take-action/",393,553,102,"https://www.facebook.com/77249349077/posts/10159254525999078"
"Scottish National Party (SNP)","theSNP","2021-02-10 18:08:17 CET","👏 The Scottish Parliament has passed landmark land reform legislation. ⛰ It paves the way for a public register of land ownership in Scotland, giving communities key info on those with a controlling interest in land - and transparency about land controlled by overseas trusts or entities. 🗓 The land ownership register will be operational from 1st April 2022, and is free to access. 💻 Read more here: https://blogs.gov.scot/rural-environment/2021/02/10/new-regulations-mark-land-reform-milestone/",1453,363,341,"https://www.facebook.com/77249349077/posts/10159254380239078"
"Scottish National Party (SNP)","theSNP","2021-02-10 17:53:46 CET","💉 An amazing 1 million vaccinations have now been carried out in Scotland. ❤️ Thank you to everyone who has received their vaccine, and thank you to all those who have made it happen.",1457,754,246,"https://www.facebook.com/77249349077/posts/10159254352004078"
"Scottish National Party (SNP)","theSNP","2021-02-10 16:44:34 CET","🔎 Keith Brown reveals Westminster's 'Union Unit' is recruiting more people to fight against the majority position in Scotland. 🤷‍♂️ If the Tories insist there won't be an independence referendum, why are they spending so much money on it?",1894,1363,1509,"https://www.facebook.com/77249349077/posts/10159254245359078"
"Scottish National Party (SNP)","theSNP","2021-02-10 14:57:32 CET","📢 Ian Blackford calls on Boris Johnson to #KeepTheLifeline and permanently extend the £20 UC uplift to help support the 1.3m children the Tories' cuts have driven into poverty. Even when faced with these horrific statistics, Boris just attacks the SNP as a ""left-wing party"".",548,1060,307,"https://www.facebook.com/77249349077/posts/10159254049734078"
"Scottish National Party (SNP)","theSNP","2021-02-09 15:33:14 CET","👇🏻 Nicola Sturgeon on important information to remember in order to ensure COVID scammers aren’t successful: 💳 Don’t share your bank details. 💻 Don’t respond to emails about vaccinations. ⚠️ Nobody who’s genuine will ask you for financial information or contact you by email.",702,620,279,"https://www.facebook.com/77249349077/posts/10159251566209078"
"Scottish National Party (SNP)","theSNP","2021-02-09 12:17:20 CET","🍎 If re-elected, we’ll expand free breakfasts and lunches to all primary school children, all year round. 📣 John Swinney SNP: ""It's our duty to ensure all children start the school day feeling settled and ready to learn, no matter their start in life.""",1552,1297,231,"https://www.facebook.com/77249349077/posts/10159251227604078"
"Scottish National Party (SNP)","theSNP","2021-02-08 18:02:00 CET","💉 Over the weekend, we vaccinated around 80,000 people in Scotland - taking the total to over 866,000. 💛 This includes 99.6% of older care home residents, and over 95% of over-80s. 👏 Nicola Sturgeon: ""That is an uptake rate way beyond anything we dared hope for.""",1172,1108,210,"https://www.facebook.com/77249349077/posts/10159249408044078"
"Scottish National Party (SNP)","theSNP","2021-02-08 17:00:15 CET","📣 Mike Russell: ""We're closer than ever to making our vision real. There have never been more people who support independence, although there are still not enough. The next Parliament is one that can make independence happen, but only if we work together.""",878,973,88,"https://www.facebook.com/77249349077/posts/10159249338819078"
"Scottish National Party (SNP)","theSNP","2021-02-08 16:28:24 CET","🔎 Since Brexit, exports from the UK to the EU have fallen by 68%. 🚨 The Road Haulage Association warned repeatedly but said it was “a complete waste of time” as Michael Gove “doesn’t listen”. 🙉 Westminster won’t listen. Register to vote and make them. http://registertovote.scot:=:https://www.gov.uk/register-to-vote",522,752,435,"https://www.facebook.com/77249349077/posts/10159249253159078"
"Scottish National Party (SNP)","theSNP","2021-02-08 13:41:48 CET","Progress of vaccine roll out in 🏴󠁧󠁢󠁳󠁣󠁴󠁿 so far: 💉 Over 80,000 vaccinated at the weekend 💉 99.6% of residents in older care homes 💉 88% of care home staff 💉 More than 95% of over-80s 💉 67% of over-75s 💉 all over 70s & vulnerable adults on track for mid-Feb",2236,1337,228,"https://www.facebook.com/77249349077/posts/10159248931119078"
