"snsname","snshandle","datetime","text","likes","comments","shares","postlink"
"Scottish Conservatives","ScottishConservatives","2021-04-01 12:51:29 CEST","Nicola Sturgeon confirmed today that she is willing to gamble Scotland’s recovery and hold indyref2 while we are still recovering from this pandemic. To stop her reckless plan, stop an SNP majority and get the focus 100% on Scotland's recovery - party vote Scottish Conservatives.",392,454,66,"https://www.facebook.com/136308776480/posts/10157861377856481"
"Scottish Conservatives","ScottishConservatives","2021-04-01 09:48:08 CEST","Today we’re about to pass 2.5 million people vaccinated in Scotland. The vaccine rollout has been an incredible success story across Scotland and the UK. It has exposed another glaring weakness in the SNP’s plan to put another divisive referendum over our recovery.",801,371,84,"https://www.facebook.com/136308776480/posts/10157861138326481"
"Scottish Conservatives","ScottishConservatives","2021-03-31 21:10:33 CEST","Labour used to stand up to the SNP. Not any more. To stop an SNP majority and a second referendum, give your party vote to the Scottish Conservatives.",1129,1193,173,"https://www.facebook.com/136308776480/posts/10157859585216481"
"Scottish Conservatives","ScottishConservatives","2021-03-31 17:28:44 CEST","Our first act in the next Scottish Parliament would be to introduce a Victims Law which would overhaul Scotland's justice system and put the rights of victims at the centre of it. It is time to end the SNP's soft-touch approach to justice. 👉 https://bit.ly/3m7jYbH:=:https://www.scottishconservatives.com/wordpress/wp-content/uploads/2021/02/Victims.Law_.pdf",584,92,47,"https://www.facebook.com/136308776480/posts/10157859080846481"
"Scottish Conservatives","ScottishConservatives","2021-03-31 13:32:29 CEST","As she made abundantly clear last night, another referendum is Nicola Sturgeon's top priority. We can't let that happen. The Scottish Conservatives are the only party with the strength to stop an SNP majority, stop their plans for another independence referendum, and get all of the focus back on Scotland's recovery.",1144,623,119,"https://www.facebook.com/136308776480/posts/10157858583876481"
"Scottish Conservatives","ScottishConservatives","2021-03-31 10:30:16 CEST","Under scrutiny from Douglas Ross last night, Nicola Sturgeon was forced to reveal that she's planning a divisive and damaging referendum in the next two years. Only the Scottish Conservatives can stop an SNP majority and get the focus back onto recovering from this crisis and rebuilding Scotland.",630,556,78,"https://www.facebook.com/136308776480/posts/10157858360386481"
"Scottish Conservatives","ScottishConservatives","2021-03-30 22:12:42 CEST","Only one leader on stage was willing to take on Nicola Sturgeon over her plans for another divisive independence referendum. Only the Scottish Conservatives have the strength to stop an SNP majority, stop their push for indyref2, and get all of our focus on recovering from this pandemic and rebuilding Scotland.",2030,1639,154,"https://www.facebook.com/136308776480/posts/10157857010876481"
"Scottish Conservatives","ScottishConservatives","2021-03-30 19:29:55 CEST","At this election, it’s a straight choice between two futures. Divide Scotland or Rebuild Scotland. Referendum or recovery. An SNP majority and indyref2 or the Scottish Conservatives stopping them.",666,414,37,"https://www.facebook.com/136308776480/posts/10157856666976481"
"Scottish Conservatives","ScottishConservatives","2021-03-30 14:51:57 CEST","Yesterday Nicola Sturgeon claimed independence ""is essential."" Right now nothing could be more reckless. Scotland's recovery must come first. Give your party vote to the Scottish Conservatives and we'll stop Sturgeon dividing the country all over again.",1079,313,105,"https://www.facebook.com/136308776480/posts/10157856129026481"
"Scottish Conservatives","ScottishConservatives","2021-03-30 09:30:07 CEST","One of our key justice policies is to repeal the SNP's Hate Crime Bill. Their dangerous attacks on free speech must be stopped. Only the Scottish Conservatives voted against this Bill - and we're the only major party who would get rid of it.",1442,224,218,"https://www.facebook.com/136308776480/posts/10157855563451481"
"Scottish Conservatives","ScottishConservatives","2021-03-29 20:36:09 CEST","Nicola Sturgeon’s grandstanding promise to close the attainment gap was hollow. We would restore Scotland’s schools with 3000 more teachers, a national tutoring programme and investing £120 million on a Catch-Up Premium.",682,222,85,"https://www.facebook.com/136308776480/posts/10157854510701481"
"Scottish Conservatives","ScottishConservatives","2021-03-29 17:07:50 CEST","Nicola Sturgeon's SNP conference speech today was only about one thing - independence, independence, independence. But with your party vote in May, we can stop them getting the referendum they're so desperate to hold and get the focus back onto rebuilding Scotland and recovering from this pandemic.",859,243,55,"https://www.facebook.com/136308776480/posts/10157854136566481"
"Scottish Conservatives","ScottishConservatives","2021-03-29 13:44:54 CEST","We are still Better Together. We would be better off working together. But if Labour and the Lib Dems won't work with us against the SNP and the new threat of another referendum, the Scottish Conservatives will unite the anti-referendum vote again, just like in 2016.",885,176,95,"https://www.facebook.com/136308776480/posts/10157853799961481"
"Scottish Conservatives","ScottishConservatives","2021-03-29 10:08:53 CEST","Let's build up, not break up Scotland. We have just this minute announced plans for the biggest housebuilding drive since devolution began. It won’t be easy - but we need plans to rebuild Scotland that meet the scale of the economic challenge facing us.",600,203,41,"https://www.facebook.com/136308776480/posts/10157853535351481"
"Scottish Conservatives","ScottishConservatives","2021-03-28 22:05:23 CEST","Stop this lot getting their way. Stop nationalism. Stop another divisive referendum. Read our plans to put recovery first and rebuild Scotland here > https://bit.ly/3ufpcoX:=:https://www.scottishconservatives.com/policy/policy-papers/",1247,286,101,"https://www.facebook.com/136308776480/posts/10157852505221481"
"Scottish Conservatives","ScottishConservatives","2021-03-28 19:25:46 CEST","This month alone, we've beaten the SNP in three crucial by-elections. With your party list vote in May, we can stop the nationalists getting a majority.",1072,150,58,"https://www.facebook.com/136308776480/posts/10157852162026481"
"Scottish Conservatives","ScottishConservatives","2021-03-28 15:39:32 CEST","Nicola Sturgeon promised to close the attainment gap between richer and poorer pupils FIVE YEARS AGO. But as always, her plan for another referendum got in the way. We would introduce a national tutoring programme to start closing that attainment gap and helping every pupil catch-up on the time they've lost in schools because of this pandemic.",521,78,37,"https://www.facebook.com/136308776480/posts/10157851756826481"
"Scottish Conservatives","ScottishConservatives","2021-03-28 13:06:25 CEST","The nationalists want to hold another referendum. It doesn't matter to them if the UK Government agrees, they'll press ahead anyway. But with your party vote in May, we can stop them getting indyref2, just like we did in 2016.",1067,419,63,"https://www.facebook.com/136308776480/posts/10157851496046481"
"Scottish Conservatives","ScottishConservatives","2021-03-28 09:39:59 CEST","To rebuild Scotland and put our recovery first, we need to stop an SNP majority, stop another referendum and tackle the new threat of an independence super-majority from Alex Salmond's party. We asked Labour to cooperate with pro-UK parties against the SNP. They refused again. They won't join an anti-referendum pact. They won't work with us. They won't even discuss a pro-UK coalition.",295,215,36,"https://www.facebook.com/136308776480/posts/10157851229516481"
"Scottish Conservatives","ScottishConservatives","2021-03-27 17:26:50 CET","Read our letter to Labour asking that they work with pro-UK parties, rule out indyref2 and rule out a deal with the SNP. They refused within three hours. They won't even come to the table and discuss working together.",372,348,44,"https://www.facebook.com/136308776480/posts/10157849471521481"
"Scottish Conservatives","ScottishConservatives","2021-03-27 14:39:04 CET","Labour have already rejected our offer to cooperate and work together against the real threat of an indy super-majority from the SNP and Alex Salmond's new party. We asked for a meeting to discuss working together. Within three hours, both Labour and the Lib Dems refused. They're not serious about stopping an SNP majority and stopping their plan for another referendum.",317,366,91,"https://www.facebook.com/136308776480/posts/10157849139161481"
"Scottish Conservatives","ScottishConservatives","2021-03-27 11:04:16 CET","Let’s meet the new threat of indyref2 with an equally strong response. We're still Better Together, so let’s work together. Both Labour and the Lib Dems refused to cooperate with us and sign our Unionist manifesto agreeing to rule out indyref2, form a pro-UK coalition, and rule out any deal with the SNP.",1323,444,129,"https://www.facebook.com/136308776480/posts/10157848747146481"
"Scottish Conservatives","ScottishConservatives","2021-03-26 21:43:55 CET","Pass along to everyone you know who wants to help us - we need the anti-SNP vote to stick together behind the biggest, strongest and only real opposition party - the Scottish Conservatives.",1044,205,133,"https://www.facebook.com/136308776480/posts/10157847522861481"
